collection_id,collection_title,transcript_id,title,description,url,audio,transcript_text,transcript_vtt,transcript_json
the-moth,The Moth,101021_AndrewSolomon_ATimeOfHope_MRH1101,A Time Of Hope,Andrew Solomon,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/101021_AndrewSolomon_ATimeOfHope_MRH1101.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/101021_AndrewSolomon_ATimeOfHope_MRH1101.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/101021_AndrewSolomon_ATimeOfHope_MRH1101.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/101021_AndrewSolomon_ATimeOfHope_MRH1101.json
the-moth,The Moth,110720_AnnieDuke_AHouseDivided_POD,A House Divided,Annie Duke,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/110720_AnnieDuke_AHouseDivided_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/110720_AnnieDuke_AHouseDivided_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/110720_AnnieDuke_AHouseDivided_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/110720_AnnieDuke_AHouseDivided_POD.json
the-moth,The Moth,060607_ElnaBaker_YesMeansYes_MRH1001,Yes Means Yes?,Elna Baker,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/060607_ElnaBaker_YesMeansYes_MRH1001.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/060607_ElnaBaker_YesMeansYes_MRH1001.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/060607_ElnaBaker_YesMeansYes_MRH1001.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/060607_ElnaBaker_YesMeansYes_MRH1001.json
the-moth,The Moth,140828_AndrewSolomon_AtTheBarricade_MRH1517,At The Barricade,Andrew Solomon,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140828_AndrewSolomon_AtTheBarricade_MRH1517.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140828_AndrewSolomon_AtTheBarricade_MRH1517.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140828_AndrewSolomon_AtTheBarricade_MRH1517.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140828_AndrewSolomon_AtTheBarricade_MRH1517.json
the-moth,The Moth,140528_TaylorNegron_CaliforniaGothic_MRH1422,California Gothic,Taylor Negron,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140528_TaylorNegron_CaliforniaGothic_MRH1422.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140528_TaylorNegron_CaliforniaGothic_MRH1422.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140528_TaylorNegron_CaliforniaGothic_MRH1422.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140528_TaylorNegron_CaliforniaGothic_MRH1422.json
the-moth,The Moth,091020_IrenePepperberg_AlexAndMe_POD,Alex And Me,Irene Pepperberg,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/091020_IrenePepperberg_AlexAndMe_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/091020_IrenePepperberg_AlexAndMe_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/091020_IrenePepperberg_AlexAndMe_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/091020_IrenePepperberg_AlexAndMe_POD.json
the-moth,The Moth,090715_JoanBuck_TheGhostOfRueJacob_MRH1003,The Ghost Of Rue Jacob,Joan Juliet Buck,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/090715_JoanBuck_TheGhostOfRueJacob_MRH1003.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/090715_JoanBuck_TheGhostOfRueJacob_MRH1003.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/090715_JoanBuck_TheGhostOfRueJacob_MRH1003.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/090715_JoanBuck_TheGhostOfRueJacob_MRH1003.json
the-moth,The Moth,140215_HoraceSanders_AboutYouAndMe_MRH1419,About You And Me,Horace H.B. Sanders,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140215_HoraceSanders_AboutYouAndMe_MRH1419.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140215_HoraceSanders_AboutYouAndMe_MRH1419.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140215_HoraceSanders_AboutYouAndMe_MRH1419.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140215_HoraceSanders_AboutYouAndMe_MRH1419.json
the-moth,The Moth,141112_DoriSamadzaiBonner_ANewHome_MRH1516,A New Home,Dori Samadzai Bonner,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/141112_DoriSamadzaiBonner_ANewHome_MRH1516.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/141112_DoriSamadzaiBonner_ANewHome_MRH1516.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/141112_DoriSamadzaiBonner_ANewHome_MRH1516.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/141112_DoriSamadzaiBonner_ANewHome_MRH1516.json
the-moth,The Moth,110307_GregWalloch_AboutToEatCake_MRH1418,About To Eat Cake,Greg Walloch,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/110307_GregWalloch_AboutToEatCake_MRH1418.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/110307_GregWalloch_AboutToEatCake_MRH1418.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/110307_GregWalloch_AboutToEatCake_MRH1418.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/110307_GregWalloch_AboutToEatCake_MRH1418.json
the-moth,The Moth,100603_MarkKatz_AlGoreIsSoBoring_MRH1110,Al Gore Is So Boring,Mark Katz,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/100603_MarkKatz_AlGoreIsSoBoring_MRH1110.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/100603_MarkKatz_AlGoreIsSoBoring_MRH1110.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/100603_MarkKatz_AlGoreIsSoBoring_MRH1110.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/100603_MarkKatz_AlGoreIsSoBoring_MRH1110.json
the-moth,The Moth,111111_TristanJimerson_ADishBestServedCold_MRH1203,A Dish Best Served Cold,Tristan Jimerson,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/111111_TristanJimerson_ADishBestServedCold_MRH1203.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/111111_TristanJimerson_ADishBestServedCold_MRH1203.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/111111_TristanJimerson_ADishBestServedCold_MRH1203.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/111111_TristanJimerson_ADishBestServedCold_MRH1203.json
the-moth,The Moth,010605_AndrewSolomon_TheRefugees_MRH1404,The Refugees,Andrew Solomon,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/010605_AndrewSolomon_TheRefugees_MRH1404.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/010605_AndrewSolomon_TheRefugees_MRH1404.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/010605_AndrewSolomon_TheRefugees_MRH1404.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/010605_AndrewSolomon_TheRefugees_MRH1404.json
the-moth,The Moth,141107_PamFlowers_AloneAcrossTheAtlantic_MRH1510,Alone Across The Atlantic,Pam Flowers,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/141107_PamFlowers_AloneAcrossTheAtlantic_MRH1510.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/141107_PamFlowers_AloneAcrossTheAtlantic_MRH1510.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/141107_PamFlowers_AloneAcrossTheAtlantic_MRH1510.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/141107_PamFlowers_AloneAcrossTheAtlantic_MRH1510.json
the-moth,The Moth,140417_NatalieChanin_200OneOfAKindShirts_MRH1602,200 One-Of-A-Kind Shirts,Natalie Chanin,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140417_NatalieChanin_200OneOfAKindShirts_MRH1602.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140417_NatalieChanin_200OneOfAKindShirts_MRH1602.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140417_NatalieChanin_200OneOfAKindShirts_MRH1602.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140417_NatalieChanin_200OneOfAKindShirts_MRH1602.json
the-moth,The Moth,120719_KambriCrews_ABlindEar_POD,A Blind Ear,Kambri Crews,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/120719_KambriCrews_ABlindEar_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/120719_KambriCrews_ABlindEar_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/120719_KambriCrews_ABlindEar_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/120719_KambriCrews_ABlindEar_POD.json
the-moth,The Moth,120916_NeilGaiman_AFathersPride_MRH1520,A Father's Pride,Neil Gaiman,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/120916_NeilGaiman_AFathersPride_MRH1520.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/120916_NeilGaiman_AFathersPride_MRH1520.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/120916_NeilGaiman_AFathersPride_MRH1520.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/120916_NeilGaiman_AFathersPride_MRH1520.json
the-moth,The Moth,140411_SashaChanoff_AnImpossibleChoice_MRH1505,An Impossible Choice,Sasha Chanoff,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140411_SashaChanoff_AnImpossibleChoice_MRH1505.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140411_SashaChanoff_AnImpossibleChoice_MRH1505.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140411_SashaChanoff_AnImpossibleChoice_MRH1505.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140411_SashaChanoff_AnImpossibleChoice_MRH1505.json
the-moth,The Moth,050323_TedConover_AllPrisonersLie_POD,All Prisoners Lie,Ted Conover,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/050323_TedConover_AllPrisonersLie_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/050323_TedConover_AllPrisonersLie_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/050323_TedConover_AllPrisonersLie_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/050323_TedConover_AllPrisonersLie_POD.json
the-moth,The Moth,140405_DeborahFeldman_INeedToTalkAboutAnneFrank_POD337,I Need To Talk About Anne Frank,Deborah Feldman,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140405_DeborahFeldman_INeedToTalkAboutAnneFrank_POD337.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140405_DeborahFeldman_INeedToTalkAboutAnneFrank_POD337.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140405_DeborahFeldman_INeedToTalkAboutAnneFrank_POD337.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140405_DeborahFeldman_INeedToTalkAboutAnneFrank_POD337.json
the-moth,The Moth,021208_TamaraJenkins_Aloha_MRH1325,Aloha,Tamara Jenkins,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/021208_TamaraJenkins_Aloha_MRH1325.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/021208_TamaraJenkins_Aloha_MRH1325.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/021208_TamaraJenkins_Aloha_MRH1325.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/021208_TamaraJenkins_Aloha_MRH1325.json
the-moth,The Moth,130606_PaulKnoll_800Heroes_MRH1501,800 Heroes,Paul Knoll,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/130606_PaulKnoll_800Heroes_MRH1501.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/130606_PaulKnoll_800Heroes_MRH1501.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/130606_PaulKnoll_800Heroes_MRH1501.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/130606_PaulKnoll_800Heroes_MRH1501.json
the-moth,The Moth,100217_AlLetson_AFatherFigures_MRH1007,A Father Figures,Al Letson,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/100217_AlLetson_AFatherFigures_MRH1007.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/100217_AlLetson_AFatherFigures_MRH1007.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/100217_AlLetson_AFatherFigures_MRH1007.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/100217_AlLetson_AFatherFigures_MRH1007.json
the-moth,The Moth,070413_DarrylMcDaniels_Angel_MRH1003,Angel,Darryl DMC McDaniels,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/070413_DarrylMcDaniels_Angel_MRH1003.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/070413_DarrylMcDaniels_Angel_MRH1003.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/070413_DarrylMcDaniels_Angel_MRH1003.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/070413_DarrylMcDaniels_Angel_MRH1003.json
the-moth,The Moth,031217_TomWeiser_AlternateIthacaTom_MRH1002,Alternate Ithaca Tom,Tom Weiser,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/031217_TomWeiser_AlternateIthacaTom_MRH1002.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/031217_TomWeiser_AlternateIthacaTom_MRH1002.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/031217_TomWeiser_AlternateIthacaTom_MRH1002.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/031217_TomWeiser_AlternateIthacaTom_MRH1002.json
the-moth,The Moth,140210_NicoleKear_ALittleMoreEveryDay_POD389,A Little More Every Day,Nicole Kear,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140210_NicoleKear_ALittleMoreEveryDay_POD389.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140210_NicoleKear_ALittleMoreEveryDay_POD389.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140210_NicoleKear_ALittleMoreEveryDay_POD389.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140210_NicoleKear_ALittleMoreEveryDay_POD389.json
the-moth,The Moth,131108_JillianLauren_FamilyRoots_MRH1425,Family Roots,Jillian Lauren,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/131108_JillianLauren_FamilyRoots_MRH1425.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/131108_JillianLauren_FamilyRoots_MRH1425.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/131108_JillianLauren_FamilyRoots_MRH1425.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/131108_JillianLauren_FamilyRoots_MRH1425.json
the-moth,The Moth,120215_TimKing_AChangeOfPlans_MRH1403,A Change Of Plans,Tim King,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/120215_TimKing_AChangeOfPlans_MRH1403.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/120215_TimKing_AChangeOfPlans_MRH1403.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/120215_TimKing_AChangeOfPlans_MRH1403.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/120215_TimKing_AChangeOfPlans_MRH1403.json
the-moth,The Moth,081211_EllieLee_AKindOfWisdom_MRH1002,A Kind Of Wisdom,Ellie Lee,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/081211_EllieLee_AKindOfWisdom_MRH1002.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/081211_EllieLee_AKindOfWisdom_MRH1002.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/081211_EllieLee_AKindOfWisdom_MRH1002.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/081211_EllieLee_AKindOfWisdom_MRH1002.json
the-moth,The Moth,030128_JessiKlein_BreakingUpInTheAgeOfGoogle_POD,Breaking Up In The Age Of Google,Jessi Klein,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/030128_JessiKlein_BreakingUpInTheAgeOfGoogle_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/030128_JessiKlein_BreakingUpInTheAgeOfGoogle_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/030128_JessiKlein_BreakingUpInTheAgeOfGoogle_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/030128_JessiKlein_BreakingUpInTheAgeOfGoogle_POD.json
the-moth,The Moth,100915_SteveBurns_Fameishness_MRH1105,Fameishness,Steve Burns,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/100915_SteveBurns_Fameishness_MRH1105.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/100915_SteveBurns_Fameishness_MRH1105.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/100915_SteveBurns_Fameishness_MRH1105.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/100915_SteveBurns_Fameishness_MRH1105.json
the-moth,The Moth,051011_BorisTimanovsky_AGravePredicament_POD,A Grave Predicament,Boris Timanovsky,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/051011_BorisTimanovsky_AGravePredicament_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/051011_BorisTimanovsky_AGravePredicament_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/051011_BorisTimanovsky_AGravePredicament_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/051011_BorisTimanovsky_AGravePredicament_POD.json
the-moth,The Moth,140222_StephanieSummerville_AnIndomitableSpirit_MRH1421,An Indomitable Spirit,Stephanie Summerville,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/140222_StephanieSummerville_AnIndomitableSpirit_MRH1421.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/140222_StephanieSummerville_AnIndomitableSpirit_MRH1421.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/140222_StephanieSummerville_AnIndomitableSpirit_MRH1421.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/140222_StephanieSummerville_AnIndomitableSpirit_MRH1421.json
the-moth,The Moth,020220_AndreGregory_TheFirstTime_POD372,The First Time,Andre Gregory,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/020220_AndreGregory_TheFirstTime_POD372.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/020220_AndreGregory_TheFirstTime_POD372.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/020220_AndreGregory_TheFirstTime_POD372.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/020220_AndreGregory_TheFirstTime_POD372.json
the-moth,The Moth,101206_AimeeMullins_AWorkInProgress_MRH1102,A Work In Progress,Aimee Mullins,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/101206_AimeeMullins_AWorkInProgress_MRH1102.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/101206_AimeeMullins_AWorkInProgress_MRH1102.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/101206_AimeeMullins_AWorkInProgress_MRH1102.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/101206_AimeeMullins_AWorkInProgress_MRH1102.json
the-moth,The Moth,030228_BillBurr_ADollsHouse_POD,A Doll's House,Bill Burr,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/030228_BillBurr_ADollsHouse_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/030228_BillBurr_ADollsHouse_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/030228_BillBurr_ADollsHouse_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/030228_BillBurr_ADollsHouse_POD.json
the-moth,The Moth,081029_AndrewSolomon_NotesOnAnExorcism_MRH1005,Notes On An Exorcism,Andrew Solomon,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/081029_AndrewSolomon_NotesOnAnExorcism_MRH1005.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/081029_AndrewSolomon_NotesOnAnExorcism_MRH1005.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/081029_AndrewSolomon_NotesOnAnExorcism_MRH1005.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/081029_AndrewSolomon_NotesOnAnExorcism_MRH1005.json
the-moth,The Moth,020414_DinaPearlman_30DaysOffCrackAndCute_POD,30 Days Off Crack And Cute,Dina Pearlman,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/020414_DinaPearlman_30DaysOffCrackAndCute_POD.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/020414_DinaPearlman_30DaysOffCrackAndCute_POD.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/020414_DinaPearlman_30DaysOffCrackAndCute_POD.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/020414_DinaPearlman_30DaysOffCrackAndCute_POD.json
the-moth,The Moth,080501_JonathanAmes_TheDuel_MRH1008,The Duel,Jonathan Ames,,https://github.com/nypl-openaudio/data-the-moth/raw/master/audio/080501_JonathanAmes_TheDuel_MRH1008.mp3,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/text/080501_JonathanAmes_TheDuel_MRH1008.text,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/vtt/080501_JonathanAmes_TheDuel_MRH1008.vtt,https://github.com/nypl-openaudio/data-the-moth/raw/master/transcripts/json/080501_JonathanAmes_TheDuel_MRH1008.json
